candidate_id,ref,hebrew_phrase,hebrew_token,proposed_values,evidence_source_id,evidence_note,confidence,current_status,what_to_check,recommended_default_decision,yossi_decision,yossi_notes,safety_warning
p2_vocab_154,Bereishis 2:12,שָׁם הַבְּדֹלַח וְאֶבֶן הַשֹּׁהַם,הַבְּדֹלַח,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_155,Bereishis 2:12,שָׁם הַבְּדֹלַח וְאֶבֶן הַשֹּׁהַם,וְאֶבֶן,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_156,Bereishis 2:12,שָׁם הַבְּדֹלַח וְאֶבֶן הַשֹּׁהַם,הַשֹּׁהַם,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_157,Bereishis 2:13,וְשֵׁם הַנָּהָר הַשֵּׁנִי גִּיחוֹן,וְשֵׁם,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_158,Bereishis 2:13,וְשֵׁם הַנָּהָר הַשֵּׁנִי גִּיחוֹן,הַנָּהָר,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_159,Bereishis 2:13,וְשֵׁם הַנָּהָר הַשֵּׁנִי גִּיחוֹן,הַשֵּׁנִי,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_160,Bereishis 2:13,וְשֵׁם הַנָּהָר הַשֵּׁנִי גִּיחוֹן,גִּיחוֹן,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_161,Bereishis 2:13,הוּא הַסּוֹבֵב,הוּא,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_162,Bereishis 2:13,הוּא הַסּוֹבֵב,הַסּוֹבֵב,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_163,Bereishis 2:13,אֵת כָּל אֶרֶץ כּוּשׁ,אֵת,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_164,Bereishis 2:13,אֵת כָּל אֶרֶץ כּוּשׁ,כָּל,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_165,Bereishis 2:13,אֵת כָּל אֶרֶץ כּוּשׁ,אֶרֶץ,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_166,Bereishis 2:13,אֵת כָּל אֶרֶץ כּוּשׁ,כּוּשׁ,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_167,Bereishis 2:14,וְשֵׁם הַנָּהָר הַשְּׁלִישִׁי חִדֶּקֶל,וְשֵׁם,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_168,Bereishis 2:14,וְשֵׁם הַנָּהָר הַשְּׁלִישִׁי חִדֶּקֶל,הַנָּהָר,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_169,Bereishis 2:14,וְשֵׁם הַנָּהָר הַשְּׁלִישִׁי חִדֶּקֶל,הַשְּׁלִישִׁי,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_170,Bereishis 2:14,וְשֵׁם הַנָּהָר הַשְּׁלִישִׁי חִדֶּקֶל,חִדֶּקֶל,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_171,Bereishis 2:14,הוּא הַהֹלֵךְ קִדְמַת אַשּׁוּר,הוּא,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_172,Bereishis 2:14,הוּא הַהֹלֵךְ קִדְמַת אַשּׁוּר,הַהֹלֵךְ,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_173,Bereishis 2:14,הוּא הַהֹלֵךְ קִדְמַת אַשּׁוּר,קִדְמַת,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_174,Bereishis 2:14,הוּא הַהֹלֵךְ קִדְמַת אַשּׁוּר,אַשּׁוּר,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_175,Bereishis 2:14,וְהַנָּהָר הָרְבִיעִי הוּא פְרָת,וְהַנָּהָר,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_176,Bereishis 2:14,וְהַנָּהָר הָרְבִיעִי הוּא פְרָת,הָרְבִיעִי,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_177,Bereishis 2:14,וְהַנָּהָר הָרְבִיעִי הוּא פְרָת,הוּא,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_178,Bereishis 2:14,וְהַנָּהָר הָרְבִיעִי הוּא פְרָת,פְרָת,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_179,Bereishis 2:15,וַיִּקַּח יְהוָה אֱלֹהִים אֶת הָאָדָם,וַיִּקַּח,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_180,Bereishis 2:15,וַיִּקַּח יְהוָה אֱלֹהִים אֶת הָאָדָם,יְהוָה,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_181,Bereishis 2:15,וַיִּקַּח יְהוָה אֱלֹהִים אֶת הָאָדָם,אֱלֹהִים,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_182,Bereishis 2:15,וַיִּקַּח יְהוָה אֱלֹהִים אֶת הָאָדָם,אֶת,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_183,Bereishis 2:15,וַיִּקַּח יְהוָה אֱלֹהִים אֶת הָאָדָם,הָאָדָם,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_184,Bereishis 2:15,וַיַּנִּחֵהוּ בְגַן עֵדֶן,וַיַּנִּחֵהוּ,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_185,Bereishis 2:15,וַיַּנִּחֵהוּ בְגַן עֵדֶן,בְגַן,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_186,Bereishis 2:15,וַיַּנִּחֵהוּ בְגַן עֵדֶן,עֵדֶן,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_187,Bereishis 2:15,לְעָבְדָהּ וּלְשָׁמְרָהּ,לְעָבְדָהּ,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_188,Bereishis 2:15,לְעָבְדָהּ וּלְשָׁמְרָהּ,וּלְשָׁמְרָהּ,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_189,Bereishis 2:16,וַיְצַו יְהוָה אֱלֹהִים,וַיְצַו,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_190,Bereishis 2:16,וַיְצַו יְהוָה אֱלֹהִים,יְהוָה,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_191,Bereishis 2:16,וַיְצַו יְהוָה אֱלֹהִים,אֱלֹהִים,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_192,Bereishis 2:16,עַל הָאָדָם לֵאמֹר,עַל,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_193,Bereishis 2:16,עַל הָאָדָם לֵאמֹר,הָאָדָם,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_194,Bereishis 2:16,עַל הָאָדָם לֵאמֹר,לֵאמֹר,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_195,Bereishis 2:16,מִכֹּל עֵץ הַגָּן,מִכֹּל,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_196,Bereishis 2:16,מִכֹּל עֵץ הַגָּן,עֵץ,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_197,Bereishis 2:16,מִכֹּל עֵץ הַגָּן,הַגָּן,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_vocab_198,Bereishis 2:16,אָכֹל תֹּאכֵל,אָכֹל,proposed_vocabulary_category=needs_yossi_review,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Vocabulary/Shoresh Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
