candidate_id	parent_candidate_id	source_map_file	source_row_id	ref	hebrew_phrase	token_index	hebrew_token	clean_hebrew_no_nikud	proposed_skill_id	proposed_zekelman_standard	proposed_standard_level	canonical_skill_id	canonical_standard_anchor	evidence_source_id	evidence_source_type	evidence_note	confidence	enrichment_review_status	yossi_decision	yossi_notes	question_allowed	protected_preview_allowed	reviewed_bank_allowed	runtime_allowed
p2_tstd_163	p2_std_049	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_040	Bereishis 2:13	אֵת כָּל אֶרֶץ כּוּשׁ	1	אֵת	את	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_164	p2_std_049	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_040	Bereishis 2:13	אֵת כָּל אֶרֶץ כּוּשׁ	2	כָּל	כל	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_165	p2_std_049	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_040	Bereishis 2:13	אֵת כָּל אֶרֶץ כּוּשׁ	3	אֶרֶץ	ארץ	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_166	p2_std_049	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_040	Bereishis 2:13	אֵת כָּל אֶרֶץ כּוּשׁ	4	כּוּשׁ	כוש	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_167	p2_std_050	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_041	Bereishis 2:14	וְשֵׁם הַנָּהָר הַשְּׁלִישִׁי חִדֶּקֶל	1	וְשֵׁם	ושם	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_168	p2_std_050	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_041	Bereishis 2:14	וְשֵׁם הַנָּהָר הַשְּׁלִישִׁי חִדֶּקֶל	2	הַנָּהָר	הנהר	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_169	p2_std_050	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_041	Bereishis 2:14	וְשֵׁם הַנָּהָר הַשְּׁלִישִׁי חִדֶּקֶל	3	הַשְּׁלִישִׁי	השלישי	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_170	p2_std_050	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_041	Bereishis 2:14	וְשֵׁם הַנָּהָר הַשְּׁלִישִׁי חִדֶּקֶל	4	חִדֶּקֶל	חדקל	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_171	p2_std_051	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_042	Bereishis 2:14	הוּא הַהֹלֵךְ קִדְמַת אַשּׁוּר	1	הוּא	הוא	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_172	p2_std_051	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_042	Bereishis 2:14	הוּא הַהֹלֵךְ קִדְמַת אַשּׁוּר	2	הַהֹלֵךְ	ההלך	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_173	p2_std_051	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_042	Bereishis 2:14	הוּא הַהֹלֵךְ קִדְמַת אַשּׁוּר	3	קִדְמַת	קדמת	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_174	p2_std_051	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_042	Bereishis 2:14	הוּא הַהֹלֵךְ קִדְמַת אַשּׁוּר	4	אַשּׁוּר	אשור	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_175	p2_std_052	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_043	Bereishis 2:14	וְהַנָּהָר הָרְבִיעִי הוּא פְרָת	1	וְהַנָּהָר	והנהר	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_176	p2_std_052	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_043	Bereishis 2:14	וְהַנָּהָר הָרְבִיעִי הוּא פְרָת	2	הָרְבִיעִי	הרביעי	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_177	p2_std_052	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_043	Bereishis 2:14	וְהַנָּהָר הָרְבִיעִי הוּא פְרָת	3	הוּא	הוא	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_178	p2_std_052	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_043	Bereishis 2:14	וְהַנָּהָר הָרְבִיעִי הוּא פְרָת	4	פְרָת	פרת	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_179	p2_std_053	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_044	Bereishis 2:15	וַיִּקַּח יְהוָה אֱלֹהִים אֶת הָאָדָם	1	וַיִּקַּח	ויקח	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_180	p2_std_053	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_044	Bereishis 2:15	וַיִּקַּח יְהוָה אֱלֹהִים אֶת הָאָדָם	2	יְהוָה	יהוה	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_181	p2_std_053	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_044	Bereishis 2:15	וַיִּקַּח יְהוָה אֱלֹהִים אֶת הָאָדָם	3	אֱלֹהִים	אלהים	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_182	p2_std_053	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_044	Bereishis 2:15	וַיִּקַּח יְהוָה אֱלֹהִים אֶת הָאָדָם	4	אֶת	את	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_183	p2_std_053	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_044	Bereishis 2:15	וַיִּקַּח יְהוָה אֱלֹהִים אֶת הָאָדָם	5	הָאָדָם	האדם	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_184	p2_std_054	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_045	Bereishis 2:15	וַיַּנִּחֵהוּ בְגַן עֵדֶן	1	וַיַּנִּחֵהוּ	וינחהו	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_185	p2_std_054	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_045	Bereishis 2:15	וַיַּנִּחֵהוּ בְגַן עֵדֶן	2	בְגַן	בגן	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_186	p2_std_054	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_045	Bereishis 2:15	וַיַּנִּחֵהוּ בְגַן עֵדֶן	3	עֵדֶן	עדן	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_187	p2_std_055	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_046	Bereishis 2:15	לְעָבְדָהּ וּלְשָׁמְרָהּ	1	לְעָבְדָהּ	לעבדה	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_188	p2_std_055	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_046	Bereishis 2:15	לְעָבְדָהּ וּלְשָׁמְרָהּ	2	וּלְשָׁמְרָהּ	ולשמרה	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_189	p2_std_056	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_047	Bereishis 2:16	וַיְצַו יְהוָה אֱלֹהִים	1	וַיְצַו	ויצו	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_190	p2_std_056	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_047	Bereishis 2:16	וַיְצַו יְהוָה אֱלֹהִים	2	יְהוָה	יהוה	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_191	p2_std_056	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_047	Bereishis 2:16	וַיְצַו יְהוָה אֱלֹהִים	3	אֱלֹהִים	אלהים	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_192	p2_std_057	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_048	Bereishis 2:16	עַל הָאָדָם לֵאמֹר	1	עַל	על	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_193	p2_std_057	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_048	Bereishis 2:16	עַל הָאָדָם לֵאמֹר	2	הָאָדָם	האדם	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_194	p2_std_057	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_048	Bereishis 2:16	עַל הָאָדָם לֵאמֹר	3	לֵאמֹר	לאמר	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_195	p2_std_058	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_049	Bereishis 2:16	מִכֹּל עֵץ הַגָּן	1	מִכֹּל	מכל	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_196	p2_std_058	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_049	Bereishis 2:16	מִכֹּל עֵץ הַגָּן	2	עֵץ	עץ	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_197	p2_std_058	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_049	Bereishis 2:16	מִכֹּל עֵץ הַגָּן	3	הַגָּן	הגן	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_198	p2_std_059	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_050	Bereishis 2:16	אָכֹל תֹּאכֵל	1	אָכֹל	אכל	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_199	p2_std_059	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_050	Bereishis 2:16	אָכֹל תֹּאכֵל	2	תֹּאכֵל	תאכל	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_200	p2_std_060	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_051	Bereishis 2:17	וּמֵעֵץ הַדַּעַת טוֹב וָרָע	1	וּמֵעֵץ	ומעץ	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_201	p2_std_060	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_051	Bereishis 2:17	וּמֵעֵץ הַדַּעַת טוֹב וָרָע	2	הַדַּעַת	הדעת	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_202	p2_std_060	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_051	Bereishis 2:17	וּמֵעֵץ הַדַּעַת טוֹב וָרָע	3	טוֹב	טוב	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_203	p2_std_060	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_051	Bereishis 2:17	וּמֵעֵץ הַדַּעַת טוֹב וָרָע	4	וָרָע	ורע	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_204	p2_std_061	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_052	Bereishis 2:17	לֹא תֹאכַל מִמֶּנּוּ	1	לֹא	לא	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_205	p2_std_061	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_052	Bereishis 2:17	לֹא תֹאכַל מִמֶּנּוּ	2	תֹאכַל	תאכל	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_206	p2_std_061	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_052	Bereishis 2:17	לֹא תֹאכַל מִמֶּנּוּ	3	מִמֶּנּוּ	ממנו	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_207	p2_std_062	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_053	Bereishis 2:17	כִּי בְּיוֹם אֲכָלְךָ מִמֶּנּוּ	1	כִּי	כי	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_208	p2_std_062	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_053	Bereishis 2:17	כִּי בְּיוֹם אֲכָלְךָ מִמֶּנּוּ	2	בְּיוֹם	ביום	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_209	p2_std_062	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_053	Bereishis 2:17	כִּי בְּיוֹם אֲכָלְךָ מִמֶּנּוּ	3	אֲכָלְךָ	אכלך	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_210	p2_std_062	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_053	Bereishis 2:17	כִּי בְּיוֹם אֲכָלְךָ מִמֶּנּוּ	4	מִמֶּנּוּ	ממנו	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_211	p2_std_063	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_054	Bereishis 2:17	מוֹת תָּמוּת	1	מוֹת	מות	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_212	p2_std_063	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_054	Bereishis 2:17	מוֹת תָּמוּת	2	תָּמוּת	תמות	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_213	p2_std_064	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_001	Bereishis 2:18	וַיֹּאמֶר יְהוָה אֱלֹהִים	1	וַיֹּאמֶר	ויאמר	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_214	p2_std_064	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_001	Bereishis 2:18	וַיֹּאמֶר יְהוָה אֱלֹהִים	2	יְהוָה	יהוה	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
