candidate_id	source_map_file	source_row_id	ref	hebrew_phrase	token_index	hebrew_token	clean_hebrew_no_nikud	proposed_translation	proposed_shoresh_or_keyword	proposed_vocabulary_category	first_150_match	first_150_entry_id	evidence_source_id	evidence_source_type	evidence_note	confidence	enrichment_review_status	yossi_decision	yossi_notes	question_allowed	protected_preview_allowed	runtime_allowed	reviewed_bank_allowed
p2_vocab_165	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_040	Bereishis 2:13	אֵת כָּל אֶרֶץ כּוּשׁ	3	אֶרֶץ	ארץ			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_166	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_040	Bereishis 2:13	אֵת כָּל אֶרֶץ כּוּשׁ	4	כּוּשׁ	כוש			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_167	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_041	Bereishis 2:14	וְשֵׁם הַנָּהָר הַשְּׁלִישִׁי חִדֶּקֶל	1	וְשֵׁם	ושם			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_168	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_041	Bereishis 2:14	וְשֵׁם הַנָּהָר הַשְּׁלִישִׁי חִדֶּקֶל	2	הַנָּהָר	הנהר			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_169	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_041	Bereishis 2:14	וְשֵׁם הַנָּהָר הַשְּׁלִישִׁי חִדֶּקֶל	3	הַשְּׁלִישִׁי	השלישי			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_170	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_041	Bereishis 2:14	וְשֵׁם הַנָּהָר הַשְּׁלִישִׁי חִדֶּקֶל	4	חִדֶּקֶל	חדקל			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_171	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_042	Bereishis 2:14	הוּא הַהֹלֵךְ קִדְמַת אַשּׁוּר	1	הוּא	הוא			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_172	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_042	Bereishis 2:14	הוּא הַהֹלֵךְ קִדְמַת אַשּׁוּר	2	הַהֹלֵךְ	ההלך			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_173	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_042	Bereishis 2:14	הוּא הַהֹלֵךְ קִדְמַת אַשּׁוּר	3	קִדְמַת	קדמת			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_174	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_042	Bereishis 2:14	הוּא הַהֹלֵךְ קִדְמַת אַשּׁוּר	4	אַשּׁוּר	אשור			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_175	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_043	Bereishis 2:14	וְהַנָּהָר הָרְבִיעִי הוּא פְרָת	1	וְהַנָּהָר	והנהר			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_176	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_043	Bereishis 2:14	וְהַנָּהָר הָרְבִיעִי הוּא פְרָת	2	הָרְבִיעִי	הרביעי			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_177	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_043	Bereishis 2:14	וְהַנָּהָר הָרְבִיעִי הוּא פְרָת	3	הוּא	הוא			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_178	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_043	Bereishis 2:14	וְהַנָּהָר הָרְבִיעִי הוּא פְרָת	4	פְרָת	פרת			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_179	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_044	Bereishis 2:15	וַיִּקַּח יְהוָה אֱלֹהִים אֶת הָאָדָם	1	וַיִּקַּח	ויקח			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_180	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_044	Bereishis 2:15	וַיִּקַּח יְהוָה אֱלֹהִים אֶת הָאָדָם	2	יְהוָה	יהוה			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_181	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_044	Bereishis 2:15	וַיִּקַּח יְהוָה אֱלֹהִים אֶת הָאָדָם	3	אֱלֹהִים	אלהים			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_182	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_044	Bereishis 2:15	וַיִּקַּח יְהוָה אֱלֹהִים אֶת הָאָדָם	4	אֶת	את			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_183	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_044	Bereishis 2:15	וַיִּקַּח יְהוָה אֱלֹהִים אֶת הָאָדָם	5	הָאָדָם	האדם			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_184	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_045	Bereishis 2:15	וַיַּנִּחֵהוּ בְגַן עֵדֶן	1	וַיַּנִּחֵהוּ	וינחהו			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_185	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_045	Bereishis 2:15	וַיַּנִּחֵהוּ בְגַן עֵדֶן	2	בְגַן	בגן			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_186	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_045	Bereishis 2:15	וַיַּנִּחֵהוּ בְגַן עֵדֶן	3	עֵדֶן	עדן			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_187	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_046	Bereishis 2:15	לְעָבְדָהּ וּלְשָׁמְרָהּ	1	לְעָבְדָהּ	לעבדה			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_188	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_046	Bereishis 2:15	לְעָבְדָהּ וּלְשָׁמְרָהּ	2	וּלְשָׁמְרָהּ	ולשמרה			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_189	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_047	Bereishis 2:16	וַיְצַו יְהוָה אֱלֹהִים	1	וַיְצַו	ויצו			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_190	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_047	Bereishis 2:16	וַיְצַו יְהוָה אֱלֹהִים	2	יְהוָה	יהוה			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_191	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_047	Bereishis 2:16	וַיְצַו יְהוָה אֱלֹהִים	3	אֱלֹהִים	אלהים			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_192	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_048	Bereishis 2:16	עַל הָאָדָם לֵאמֹר	1	עַל	על			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_193	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_048	Bereishis 2:16	עַל הָאָדָם לֵאמֹר	2	הָאָדָם	האדם			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_194	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_048	Bereishis 2:16	עַל הָאָדָם לֵאמֹר	3	לֵאמֹר	לאמר			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_195	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_049	Bereishis 2:16	מִכֹּל עֵץ הַגָּן	1	מִכֹּל	מכל			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_196	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_049	Bereishis 2:16	מִכֹּל עֵץ הַגָּן	2	עֵץ	עץ			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_197	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_049	Bereishis 2:16	מִכֹּל עֵץ הַגָּן	3	הַגָּן	הגן			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_198	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_050	Bereishis 2:16	אָכֹל תֹּאכֵל	1	אָכֹל	אכל			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_199	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_050	Bereishis 2:16	אָכֹל תֹּאכֵל	2	תֹּאכֵל	תאכל			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_200	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_051	Bereishis 2:17	וּמֵעֵץ הַדַּעַת טוֹב וָרָע	1	וּמֵעֵץ	ומעץ			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_201	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_051	Bereishis 2:17	וּמֵעֵץ הַדַּעַת טוֹב וָרָע	2	הַדַּעַת	הדעת			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_202	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_051	Bereishis 2:17	וּמֵעֵץ הַדַּעַת טוֹב וָרָע	3	טוֹב	טוב			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_203	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_051	Bereishis 2:17	וּמֵעֵץ הַדַּעַת טוֹב וָרָע	4	וָרָע	ורע			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_204	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_052	Bereishis 2:17	לֹא תֹאכַל מִמֶּנּוּ	1	לֹא	לא			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_205	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_052	Bereishis 2:17	לֹא תֹאכַל מִמֶּנּוּ	2	תֹאכַל	תאכל			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_206	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_052	Bereishis 2:17	לֹא תֹאכַל מִמֶּנּוּ	3	מִמֶּנּוּ	ממנו			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_207	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_053	Bereishis 2:17	כִּי בְּיוֹם אֲכָלְךָ מִמֶּנּוּ	1	כִּי	כי			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_208	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_053	Bereishis 2:17	כִּי בְּיוֹם אֲכָלְךָ מִמֶּנּוּ	2	בְּיוֹם	ביום			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_209	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_053	Bereishis 2:17	כִּי בְּיוֹם אֲכָלְךָ מִמֶּנּוּ	3	אֲכָלְךָ	אכלך			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_210	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_053	Bereishis 2:17	כִּי בְּיוֹם אֲכָלְךָ מִמֶּנּוּ	4	מִמֶּנּוּ	ממנו			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_211	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_054	Bereishis 2:17	מוֹת תָּמוּת	1	מוֹת	מות			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_212	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_054	Bereishis 2:17	מוֹת תָּמוּת	2	תָּמוּת	תמות			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_213	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_001	Bereishis 2:18	וַיֹּאמֶר יְהוָה אֱלֹהִים	1	וַיֹּאמֶר	ויאמר			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_214	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_001	Bereishis 2:18	וַיֹּאמֶר יְהוָה אֱלֹהִים	2	יְהוָה	יהוה			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_215	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_001	Bereishis 2:18	וַיֹּאמֶר יְהוָה אֱלֹהִים	3	אֱלֹהִים	אלהים			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_216	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_002	Bereishis 2:18	לֹא טוֹב	1	לֹא	לא			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_217	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_002	Bereishis 2:18	לֹא טוֹב	2	טוֹב	טוב			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_218	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_003	Bereishis 2:18	הֱיוֹת הָאָדָם לְבַדּוֹ	1	הֱיוֹת	היות			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_219	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_003	Bereishis 2:18	הֱיוֹת הָאָדָם לְבַדּוֹ	2	הָאָדָם	האדם			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
